"No.","Time","Source","Destination","Protocol","Length","Info"
"83794","119.645564","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83799","119.646885","192.207.0.2","192.168.0.69","UDP","227","7329  >  63834 Len=185"
"83823","119.680511","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83824","119.682223","192.207.0.2","192.168.0.69","UDP","596","7329  >  63834 Len=554"
"83846","119.715251","192.207.0.2","192.168.0.69","UDP","138","7329  >  63834 Len=96"
"83864","119.746449","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83866","119.748149","192.207.0.2","192.168.0.69","UDP","139","7329  >  63834 Len=97"
"83886","119.781584","192.207.0.2","192.168.0.69","UDP","272","7329  >  63834 Len=230"
"83889","119.784055","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83907","119.812240","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83928","119.846336","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83929","119.848274","192.207.0.2","192.168.0.69","UDP","65","7329  >  63834 Len=23"
"83949","119.878439","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83955","119.893574","192.207.0.2","192.168.0.69","UDP","576","7329  >  63834 Len=534"
"83956","119.893574","192.207.0.2","192.168.0.69","UDP","289","7329  >  63834 Len=247"
"83973","119.915160","192.207.0.2","192.168.0.69","UDP","108","7329  >  63834 Len=66"
"83975","119.920374","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83989","119.945799","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"83992","119.947498","192.207.0.2","192.168.0.69","UDP","82","7329  >  63834 Len=40"
"84013","119.981963","192.207.0.2","192.168.0.69","UDP","268","7329  >  63834 Len=226"
"84033","120.014995","192.207.0.2","192.168.0.69","UDP","393","7329  >  63834 Len=351"
"84052","120.047750","192.207.0.2","192.168.0.69","UDP","216","7329  >  63834 Len=174"
"84057","120.059212","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84073","120.079206","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84077","120.080678","192.207.0.2","192.168.0.69","UDP","484","7329  >  63834 Len=442"
"84092","120.107405","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84094","120.114992","192.207.0.2","192.168.0.69","UDP","86","7329  >  63834 Len=44"
"84111","120.146182","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84114","120.158243","192.207.0.2","192.168.0.69","UDP","664","7329  >  63834 Len=622"
"84131","120.183055","192.207.0.2","192.168.0.69","UDP","364","7329  >  63834 Len=322"
"84148","120.211058","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84151","120.214211","192.207.0.2","192.168.0.69","UDP","77","7329  >  63834 Len=35"
"84168","120.244125","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84191","120.282370","192.207.0.2","192.168.0.69","UDP","331","7329  >  63834 Len=289"
"84222","120.315396","192.207.0.2","192.168.0.69","UDP","141","7329  >  63834 Len=99"
"84227","120.319348","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84246","120.346915","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84248","120.347917","192.207.0.2","192.168.0.69","UDP","98","7329  >  63834 Len=56"
"84272","120.383547","192.207.0.2","192.168.0.69","UDP","545","7329  >  63834 Len=503"
"84296","120.424429","192.207.0.2","192.168.0.69","UDP","539","7329  >  63834 Len=497"
"84313","120.445265","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84314","120.449075","192.207.0.2","192.168.0.69","UDP","177","7329  >  63834 Len=135"
"84338","120.481842","192.207.0.2","192.168.0.69","UDP","279","7329  >  63834 Len=237"
"84379","120.543581","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84384","120.548692","192.207.0.2","192.168.0.69","UDP","99","7329  >  63834 Len=57"
"84406","120.582102","192.207.0.2","192.168.0.69","UDP","439","7329  >  63834 Len=397"
"84425","120.608300","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84430","120.615545","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84431","120.615545","192.207.0.2","192.168.0.69","UDP","83","7329  >  63834 Len=41"
"84448","120.642437","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84476","120.690232","192.207.0.2","192.168.0.69","UDP","581","7329  >  63834 Len=539"
"84477","120.690232","192.207.0.2","192.168.0.69","UDP","149","7329  >  63834 Len=107"
"84496","120.713428","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84499","120.715922","192.207.0.2","192.168.0.69","UDP","83","7329  >  63834 Len=41"
"84522","120.747367","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84545","120.779411","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84550","120.784985","192.207.0.2","192.168.0.69","UDP","650","7329  >  63834 Len=608"
"84572","120.815663","192.207.0.2","192.168.0.69","UDP","77","7329  >  63834 Len=35"
"84587","120.851105","192.207.0.2","192.168.0.69","UDP","427","7329  >  63834 Len=385"
"84588","120.851105","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84608","120.880964","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84609","120.883155","192.207.0.2","192.168.0.69","UDP","222","7329  >  63834 Len=180"
"84638","120.934266","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84645","120.944619","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84646","120.944619","192.207.0.2","192.168.0.69","UDP","87","7329  >  63834 Len=45"
"84653","120.959350","192.207.0.2","192.168.0.69","UDP","632","7329  >  63834 Len=590"
"84654","120.959350","192.207.0.2","192.168.0.69","UDP","150","7329  >  63834 Len=108"
"84670","120.985273","192.207.0.2","192.168.0.69","UDP","811","7329  >  63834 Len=769"
"84690","121.014087","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84691","121.015919","192.207.0.2","192.168.0.69","UDP","239","7329  >  63834 Len=197"
"84709","121.050785","192.207.0.2","192.168.0.69","UDP","241","7329  >  63834 Len=199"
"84712","121.051390","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84730","121.083676","192.207.0.2","192.168.0.69","UDP","538","7329  >  63834 Len=496"
"84750","121.116969","192.207.0.2","192.168.0.69","UDP","127","7329  >  63834 Len=85"
"84753","121.124183","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84767","121.145295","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84773","121.149871","192.207.0.2","192.168.0.69","UDP","125","7329  >  63834 Len=83"
"84797","121.184067","192.207.0.2","192.168.0.69","UDP","222","7329  >  63834 Len=180"
"84811","121.219337","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84813","121.224057","192.207.0.2","192.168.0.69","UDP","531","7329  >  63834 Len=489"
"84823","121.246867","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84826","121.251304","192.207.0.2","192.168.0.69","UDP","466","7329  >  63834 Len=424"
"84846","121.283740","192.207.0.2","192.168.0.69","UDP","327","7329  >  63834 Len=285"
"84868","121.310882","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84871","121.317762","192.207.0.2","192.168.0.69","UDP","85","7329  >  63834 Len=43"
"84890","121.350264","192.207.0.2","192.168.0.69","UDP","117","7329  >  63834 Len=75"
"84896","121.353413","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84916","121.384481","192.207.0.2","192.168.0.69","UDP","287","7329  >  63834 Len=245"
"84937","121.414222","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84940","121.417224","192.207.0.2","192.168.0.69","UDP","158","7329  >  63834 Len=116"
"84964","121.448363","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"84966","121.451326","192.207.0.2","192.168.0.69","UDP","79","7329  >  63834 Len=37"
"84992","121.492862","192.207.0.2","192.168.0.69","UDP","785","7329  >  63834 Len=743"
"85010","121.514390","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85012","121.519989","192.207.0.2","192.168.0.69","UDP","349","7329  >  63834 Len=307"
"85034","121.550256","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85035","121.550901","192.207.0.2","192.168.0.69","UDP","85","7329  >  63834 Len=43"
"85055","121.578825","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85061","121.587214","192.207.0.2","192.168.0.69","UDP","488","7329  >  63834 Len=446"
"85081","121.614606","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85083","121.617588","192.207.0.2","192.168.0.69","UDP","137","7329  >  63834 Len=95"
"85109","121.651886","192.207.0.2","192.168.0.69","UDP","295","7329  >  63834 Len=253"
"85115","121.659177","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85130","121.684320","192.207.0.2","192.168.0.69","UDP","505","7329  >  63834 Len=463"
"85153","121.718151","192.207.0.2","192.168.0.69","UDP","186","7329  >  63834 Len=144"
"85175","121.752771","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85178","121.761157","192.207.0.2","192.168.0.69","UDP","593","7329  >  63834 Len=551"
"85193","121.780280","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85195","121.785279","192.207.0.2","192.168.0.69","UDP","375","7329  >  63834 Len=333"
"85218","121.819604","192.207.0.2","192.168.0.69","UDP","229","7329  >  63834 Len=187"
"85236","121.844805","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85241","121.858414","192.207.0.2","192.168.0.69","UDP","420","7329  >  63834 Len=378"
"85261","121.885402","192.207.0.2","192.168.0.69","UDP","272","7329  >  63834 Len=230"
"85286","121.920787","192.207.0.2","192.168.0.69","UDP","200","7329  >  63834 Len=158"
"85306","121.946599","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85315","121.962590","192.207.0.2","192.168.0.69","UDP","833","7329  >  63834 Len=791"
"85330","121.986834","192.207.0.2","192.168.0.69","UDP","117","7329  >  63834 Len=75"
"85352","122.021209","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85371","122.046996","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85376","122.052929","192.207.0.2","192.168.0.69","UDP","743","7329  >  63834 Len=701"
"85377","122.052929","192.207.0.2","192.168.0.69","UDP","372","7329  >  63834 Len=330"
"85378","122.052929","192.207.0.2","192.168.0.69","UDP","379","7329  >  63834 Len=337"
"85379","122.052929","192.207.0.2","192.168.0.69","UDP","382","7329  >  63834 Len=340"
"85380","122.052929","192.207.0.2","192.168.0.69","UDP","585","7329  >  63834 Len=543"
"85381","122.052929","192.207.0.2","192.168.0.69","UDP","440","7329  >  63834 Len=398"
"85393","122.061196","192.207.0.2","192.168.0.69","UDP","140","7329  >  63834 Len=98"
"85415","122.095239","192.207.0.2","192.168.0.69","UDP","526","7329  >  63834 Len=484"
"85436","122.125777","192.207.0.2","192.168.0.69","UDP","125","7329  >  63834 Len=83"
"85440","122.130343","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85459","122.151703","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85466","122.162711","192.207.0.2","192.168.0.69","UDP","119","7329  >  63834 Len=77"
"85490","122.193033","192.207.0.2","192.168.0.69","UDP","375","7329  >  63834 Len=333"
"85515","122.225762","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85517","122.226546","192.207.0.2","192.168.0.69","UDP","257","7329  >  63834 Len=215"
"85542","122.258922","192.207.0.2","192.168.0.69","UDP","115","7329  >  63834 Len=73"
"85547","122.264877","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85564","122.289066","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85581","122.310173","192.207.0.2","192.168.0.69","UDP","574","7329  >  63834 Len=532"
"85589","122.322111","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85595","122.328907","192.207.0.2","192.168.0.69","UDP","378","7329  >  63834 Len=336"
"85618","122.362323","192.207.0.2","192.168.0.69","UDP","155","7329  >  63834 Len=113"
"85625","122.369142","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85636","122.390707","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85643","122.399475","192.207.0.2","192.168.0.69","UDP","460","7329  >  63834 Len=418"
"85662","122.427197","192.207.0.2","192.168.0.69","UDP","192","7329  >  63834 Len=150"
"85682","122.460277","192.207.0.2","192.168.0.69","UDP","155","7329  >  63834 Len=113"
"85695","122.476350","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85701","122.488671","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85707","122.494569","192.207.0.2","192.168.0.69","UDP","381","7329  >  63834 Len=339"
"85729","122.525888","192.207.0.2","192.168.0.69","UDP","178","7329  >  63834 Len=136"
"85734","122.529299","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85759","122.570833","192.207.0.2","192.168.0.69","UDP","628","7329  >  63834 Len=586"
"85760","122.570833","192.207.0.2","192.168.0.69","UDP","230","7329  >  63834 Len=188"
"85761","122.570833","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85775","122.592259","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85776","122.592747","192.207.0.2","192.168.0.69","UDP","216","7329  >  63834 Len=174"
"85800","122.626550","192.207.0.2","192.168.0.69","UDP","183","7329  >  63834 Len=141"
"85803","122.631939","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85820","122.659453","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85822","122.660128","192.207.0.2","192.168.0.69","UDP","111","7329  >  63834 Len=69"
"85840","122.688420","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85846","122.695088","192.207.0.2","192.168.0.69","UDP","236","7329  >  63834 Len=194"
"85867","122.727730","192.207.0.2","192.168.0.69","UDP","583","7329  >  63834 Len=541"
"85890","122.764345","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85895","122.766692","192.207.0.2","192.168.0.69","UDP","213","7329  >  63834 Len=171"
"85973","122.789073","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"85977","122.794128","192.207.0.2","192.168.0.69","UDP","287","7329  >  63834 Len=245"
"85998","122.822151","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"86009","122.836513","192.207.0.2","192.168.0.69","UDP","615","7329  >  63834 Len=573"
"86010","122.836513","192.207.0.2","192.168.0.69","UDP","69","7329  >  63834 Len=27"
"86027","122.861148","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"86030","122.862291","192.207.0.2","192.168.0.69","UDP","230","7329  >  63834 Len=188"
"86049","122.894260","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"86052","122.895618","192.207.0.2","192.168.0.69","UDP","354","7329  >  63834 Len=312"
"86078","122.928128","192.207.0.2","192.168.0.69","UDP","252","7329  >  63834 Len=210"
"86080","122.931802","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"86103","122.960500","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"86104","122.964568","192.207.0.2","192.168.0.69","UDP","518","7329  >  63834 Len=476"
"86128","122.996671","192.207.0.2","192.168.0.69","UDP","820","7329  >  63834 Len=778"
"86129","122.996671","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"86147","123.024218","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"86151","123.027073","192.207.0.2","192.168.0.69","UDP","124","7329  >  63834 Len=82"
"86171","123.056042","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"86172","123.061289","192.207.0.2","192.168.0.69","UDP","318","7329  >  63834 Len=276"
"86193","123.090128","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"86199","123.098508","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"86208","123.108541","192.207.0.2","192.168.0.69","UDP","751","7329  >  63834 Len=709"
"86209","123.108541","192.207.0.2","192.168.0.69","UDP","718","7329  >  63834 Len=676"
"86219","123.121871","192.207.0.2","192.168.0.69","UDP","87","7329  >  63834 Len=45"
"86226","123.128176","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"86227","123.131556","192.207.0.2","192.168.0.69","UDP","164","7329  >  63834 Len=122"
"86251","123.163132","192.207.0.2","192.168.0.69","UDP","190","7329  >  63834 Len=148"
"86268","123.187106","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"86275","123.199854","192.207.0.2","192.168.0.69","UDP","803","7329  >  63834 Len=761"
"86276","123.199854","192.207.0.2","192.168.0.69","UDP","319","7329  >  63834 Len=277"
"86299","123.228912","192.207.0.2","192.168.0.69","UDP","392","7329  >  63834 Len=350"
"86300","123.228912","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"86320","123.263120","192.207.0.2","192.168.0.69","UDP","234","7329  >  63834 Len=192"
"86343","123.296553","192.207.0.2","192.168.0.69","UDP","573","7329  >  63834 Len=531"
"86350","123.301134","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"86367","123.329148","192.207.0.2","192.168.0.69","UDP","187","7329  >  63834 Len=145"
"86368","123.329148","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"86395","123.366881","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"86396","123.372323","192.207.0.2","192.168.0.69","UDP","597","7329  >  63834 Len=555"
"86416","123.395514","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"86417","123.396157","192.207.0.2","192.168.0.69","UDP","343","7329  >  63834 Len=301"
"86435","123.426969","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"86442","123.434256","192.207.0.2","192.168.0.69","UDP","114","7329  >  63834 Len=72"
"86460","123.462394","192.207.0.2","192.168.0.69","UDP","154","7329  >  63834 Len=112"
"86483","123.496027","192.207.0.2","192.168.0.69","UDP","341","7329  >  63834 Len=299"
"86488","123.501793","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"86507","123.529091","192.207.0.2","192.168.0.69","UDP","140","7329  >  63834 Len=98"
"86515","123.541254","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
"86531","123.562079","192.207.0.2","192.168.0.69","UDP","61","7329  >  63834 Len=19"
